Dim-00:TEMPS,Dim-01:TERRITORI,Dim-01:TERRITORI (order),Dim-01:TERRITORI (type),Dim-02:TIPUS DE PROPIETAT,VALUE
2013-04-01T00:00:00Z,"Sant Andreu",9,Districte,"Horitzontal",1851.81081081081
2013-04-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Horitzontal",2696.125
2013-04-01T00:00:00Z,"Sant Andreu",60,Barri,"Horitzontal",1922.5
2013-04-01T00:00:00Z,"les Corts",19,Barri,"Horitzontal",2449.35714285714
2013-04-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Horitzontal",1448.8
2013-04-01T00:00:00Z,"Ciutat Vella",1,Districte,"Horitzontal",2032.35483870968
2013-04-01T00:00:00Z,"el Clot",65,Barri,"Horitzontal",2618.5
2013-04-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Horitzontal",966.0
2013-04-01T00:00:00Z,"les Tres Torres",24,Barri,"Horitzontal",3324.0
2013-04-01T00:00:00Z,"Sant Martí",10,Districte,"Horitzontal",2026.475
2013-04-01T00:00:00Z,"Horta",43,Barri,"Horitzontal",1856.66666666667
2013-04-01T00:00:00Z,"la Guineueta",48,Barri,"Horitzontal",1933.6
2013-04-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Horitzontal",2483.85714285714
2013-04-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Horitzontal",1299.33333333333
2013-04-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Horitzontal",1880.25
2013-04-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",2480.1359223301
2013-04-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Horitzontal",2126.83333333333
2013-04-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Horitzontal",1786.47916666667
2013-04-01T00:00:00Z,"la Marina de Port",13,Barri,"Horitzontal",1510.875
2013-04-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",1057.8
2013-04-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Horitzontal",1800.5
2013-04-01T00:00:00Z,"el Fort Pienc",5,Barri,"Horitzontal",1953.66666666667
2013-04-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Horitzontal",2430.07142857143
2013-04-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Horitzontal",1324.42857142857
2013-05-01T00:00:00Z,"el Raval",1,Barri,"Horitzontal",1777.69565217391
2013-05-01T00:00:00Z,"la Marina de Port",13,Barri,"Horitzontal",1510.90909090909
2013-05-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Horitzontal",1711.27272727273
2013-05-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Horitzontal",3269.3125
2013-05-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Horitzontal",2199.0
2013-05-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Horitzontal",1565.0
2013-05-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Horitzontal",2332.0
2013-05-01T00:00:00Z,"les Tres Torres",24,Barri,"Horitzontal",3003.1
2013-05-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Horitzontal",1524.66666666667
2013-05-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Vertical",1440.83333333333
2013-05-01T00:00:00Z,"el Poblenou",68,Barri,"Horitzontal",2426.26086956522
2013-05-01T00:00:00Z,"Nou Barris",8,Districte,"Horitzontal",1496.23529411765
2013-05-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Horitzontal",2079.5
2013-05-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",2620.35416666667
2013-05-01T00:00:00Z,"Ciutat Vella",1,Districte,"Horitzontal",2205.98571428571
2013-05-01T00:00:00Z,"Gràcia",6,Districte,"Horitzontal",2109.94117647059
2013-05-01T00:00:00Z,"Hostafrancs",15,Barri,"Horitzontal",1616.0
2013-05-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Horitzontal",2054.72727272727
2013-05-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Horitzontal",1562.30769230769
2013-05-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",1244.5
2013-05-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Horitzontal",1703.48214285714
2013-05-01T00:00:00Z,"la Prosperitat",52,Barri,"Horitzontal",1436.2
2013-05-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Horitzontal",1710.39240506329
2013-05-01T00:00:00Z,"la Sagrada Família",6,Barri,"Horitzontal",3240.47619047619
2013-05-01T00:00:00Z,"la Bordeta",16,Barri,"Horitzontal",1759.1
2013-05-01T00:00:00Z,"el Fort Pienc",5,Barri,"Horitzontal",2026.08333333333
2013-05-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Horitzontal",1457.92307692308
2013-05-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Horitzontal",1741.33333333333
2013-05-01T00:00:00Z,"Les Corts",4,Districte,"Horitzontal",2950.33333333333
2013-05-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Horitzontal",2279.84615384615
2013-05-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Horitzontal",1362.25
2013-05-01T00:00:00Z,"Sarrià",23,Barri,"Horitzontal",3530.1
2013-05-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Horitzontal",2656.08
2013-05-01T00:00:00Z,"Sant Andreu",9,Districte,"Horitzontal",1859.27906976744
2013-05-01T00:00:00Z,"Barcelona",-1,Municipi,"Horitzontal",2178.84413793103
2013-05-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",1683.0
2013-05-01T00:00:00Z,"Sants - Badal",17,Barri,"Horitzontal",2033.7
2013-05-01T00:00:00Z,"les Roquetes",50,Barri,"Horitzontal",1362.77777777778
2013-05-01T00:00:00Z,"Sant Andreu",60,Barri,"Horitzontal",1889.22222222222
2013-05-01T00:00:00Z,"Pedralbes",21,Barri,"Horitzontal",4184.85714285714
2013-06-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Horitzontal",3808.36363636364
2013-06-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Horitzontal",5734.0
2013-06-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Horitzontal",2846.75
2013-06-01T00:00:00Z,"Pedralbes",21,Barri,"Horitzontal",4476.75
2013-06-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Horitzontal",1364.85714285714
2013-06-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Horitzontal",2528.29166666667
2013-06-01T00:00:00Z,"la Barceloneta",3,Barri,"Horitzontal",2994.33333333333
2013-06-01T00:00:00Z,"la Bordeta",16,Barri,"Horitzontal",2223.83333333333
2013-06-01T00:00:00Z,"Nou Barris",8,Districte,"Horitzontal",1440.46511627907
2013-06-01T00:00:00Z,"el Guinardó",35,Barri,"Horitzontal",1477.0
