Dim-00:TEMPS,Dim-01:TERRITORI,Dim-01:TERRITORI (order),Dim-01:TERRITORI (type),Dim-02:TIPOLOGIA D’ÚS,VALUE
2015-05-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Residencial",1377.0
2015-05-01T00:00:00Z,"el Guinardó",35,Barri,"Equipaments",194.0
2015-05-01T00:00:00Z,"Gràcia",6,Districte,"Residencial",5294.0
2015-05-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Aparcament",93.0
2015-05-01T00:00:00Z,"Sants",18,Barri,"Turístic",81.0
2015-05-01T00:00:00Z,"la Marina de Port",13,Barri,"Aparcament",35.0
2015-05-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"No consta",130.0
2015-05-01T00:00:00Z,"la Barceloneta",3,Barri,"Comercial",30.0
2015-05-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Oficina",862.0
2015-05-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Residencial",3241.0
2015-05-01T00:00:00Z,"la Teixonera",38,Barri,"Residencial",407.0
2015-05-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"No consta",131.0
2015-05-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Comercial",561.0
2015-05-01T00:00:00Z,"el Fort Pienc",5,Barri,"Aparcament",54.0
2015-05-01T00:00:00Z,"Gràcia",6,Districte,"Aparcament",1052.0
2015-05-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Aparcament",900.0
2015-05-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Residencial",734.0
2015-05-01T00:00:00Z,"la Teixonera",38,Barri,"Aparcament",28.0
2015-05-01T00:00:00Z,"Barcelona",-1,Municipi,"Oficina",3125.0
2015-05-01T00:00:00Z,"Sants - Badal",17,Barri,"Aparcament",1333.0
